round,distance
0,10.0000
1,4.6145
2,2.6153
3,1.8732
4,1.5977
5,1.4954
6,1.4574
7,1.4433
8,1.4381
9,1.4361
10,1.4354
11,1.4352
12,1.4351
13,1.4350
14,1.4350
15,1.4350
16,1.4350
17,1.4350
18,1.4350
19,1.4350
20,1.4350
21,1.4350
22,1.4350
23,1.4350
24,1.4350
25,1.4350
26,1.4350
27,1.4350
28,1.4350
29,1.4350
30,1.4350
31,1.4350
32,1.4350
33,1.4350
34,1.4350
35,1.4350
36,1.4350
37,1.4350
38,1.4350
39,1.4350
40,1.4350
41,1.4350
42,1.4350
43,1.4350
44,1.4350
45,1.4350
46,1.4350
47,1.4350
48,1.4350
49,1.4350
50,1.4350
51,1.4350
52,1.4350
53,1.4350
54,1.4350
55,1.4350
56,1.4350
57,1.4350
58,1.4350
59,1.4350
60,1.4350
61,1.4350
62,1.4350
63,1.4350
64,1.4350
65,1.4350
66,1.4350
67,1.4350
68,1.4350
69,1.4350
70,1.4350
71,1.4350
72,1.4350
73,1.4350
74,1.4350
75,1.4350
76,1.4350
77,1.4350
78,1.4350
79,1.4350
80,1.4350
81,1.4350
82,1.4350
83,1.4350
84,1.4350
85,1.4350
86,1.4350
87,1.4350
88,1.4350
89,1.4350
90,1.4350
91,1.4350
92,1.4350
93,1.4350
94,1.4350
95,1.4350
96,1.4350
97,1.4350
98,1.4350
99,1.4350
100,1.4350
101,1.4350
102,1.4350
103,1.4350
104,1.4350
105,1.4350
106,1.4350
107,1.4350
108,1.4350
109,1.4350
110,1.4350
111,1.4350
112,1.4350
113,1.4350
114,1.4350
115,1.4350
116,1.4350
117,1.4350
118,1.4350
119,1.4350
120,1.4350
121,1.4350
122,1.4350
123,1.4350
124,1.4350
125,1.4350
126,1.4350
127,1.4350
128,1.4350
129,1.4350
130,1.4350
131,1.4350
132,1.4350
133,1.4350
134,1.4350
135,1.4350
136,1.4350
137,1.4350
138,1.4350
139,1.4350
140,1.4350
141,1.4350
142,1.4350
143,1.4350
144,1.4350
145,1.4350
146,1.4350
147,1.4350
148,1.4350
149,1.4350
150,1.4350
151,1.4350
152,1.4350
153,1.4350
154,1.4350
155,1.4350
156,1.4350
157,1.4350
158,1.4350
159,1.4350
160,1.4350
161,1.4350
162,1.4350
163,1.4350
164,1.4350
165,1.4350
166,1.4350
167,1.4350
168,1.4350
169,1.4350
170,1.4350
171,1.4350
172,1.4350
173,1.4350
174,1.4350
175,1.4350
176,1.4350
177,1.4350
178,1.4350
179,1.4350
180,1.4350
181,1.4350
182,1.4350
183,1.4350
184,1.4350
185,1.4350
186,1.4350
187,1.4350
188,1.4350
189,1.4350
190,1.4350
191,1.4350
192,1.4350
193,1.4350
194,1.4350
195,1.4350
196,1.4350
197,1.4350
198,1.4350
199,1.4350
200,1.4350
201,1.4350
202,1.4350
203,1.4350
204,1.4350
205,1.4350
206,1.4350
207,1.4350
208,1.4350
209,1.4350
210,1.4350
211,1.4350
212,1.4350
213,1.4350
214,1.4350
215,1.4350
216,1.4350
217,1.4350
218,1.4350
219,1.4350
220,1.4350
221,1.4350
222,1.4350
223,1.4350
224,1.4350
225,1.4350
226,1.4350
227,1.4350
228,1.4350
229,1.4350
230,1.4350
231,1.4350
232,1.4350
233,1.4350
234,1.4350
235,1.4350
236,1.4350
237,1.4350
238,1.4350
239,1.4350
240,1.4350
241,1.4350
242,1.4350
243,1.4350
244,1.4350
245,1.4350
246,1.4350
247,1.4350
248,1.4350
249,1.4350
250,1.4350
251,1.4350
252,1.4350
253,1.4350
254,1.4350
255,1.4350
256,1.4350
257,1.4350
258,1.4350
259,1.4350
260,1.4350
261,1.4350
262,1.4350
263,1.4350
264,1.4350
265,1.4350
266,1.4350
267,1.4350
268,1.4350
269,1.4350
270,1.4350
271,1.4350
272,1.4350
273,1.4350
274,1.4350
275,1.4350
276,1.4350
277,1.4350
278,1.4350
279,1.4350
280,1.4350
281,1.4350
282,1.4350
283,1.4350
284,1.4350
285,1.4350
286,1.4350
287,1.4350
288,1.4350
289,1.4350
290,1.4350
291,1.4350
292,1.4350
293,1.4350
294,1.4350
295,1.4350
296,1.4350
297,1.4350
298,1.4350
299,1.4350
300,1.4350
301,1.4350
302,1.4350
303,1.4350
304,1.4350
305,1.4350
306,1.4350
307,1.4350
308,1.4350
309,1.4350
310,1.4350
311,1.4350
312,1.4350
313,1.4350
314,1.4350
315,1.4350
316,1.4350
317,1.4350
318,1.4350
319,1.4350
320,1.4350
321,1.4350
322,1.4350
323,1.4350
324,1.4350
325,1.4350
326,1.4350
327,1.4350
328,1.4350
329,1.4350
330,1.4350
331,1.4350
332,1.4350
333,1.4350
334,1.4350
335,1.4350
336,1.4350
337,1.4350
338,1.4350
339,1.4350
340,1.4350
341,1.4350
342,1.4350
343,1.4350
344,1.4350
345,1.4350
346,1.4350
347,1.4350
348,1.4350
349,1.4350
350,1.4350
351,1.4350
352,1.4350
353,1.4350
354,1.4350
355,1.4350
356,1.4350
357,1.4350
358,1.4350
359,1.4350
